1M coll Haire 400.00000000 177.38000000  calculated
785.84100000 27.84740000
787.95900000 28.53000000
790.50000000 29.33300000
793.04400000 30.21670000
795.80200000 31.22090000
798.34900000 32.18520000
800.68300000 33.06900000
801.76100000 33.95440000
804.51600000 34.87810000
806.42600000 35.60130000
808.96100000 36.24310000
811.48600000 36.56250000
814.63900000 36.92140000
817.35300000 36.67630000
818.81400000 36.51330000
821.95400000 36.46920000
823.83300000 36.30570000
825.72400000 36.50490000
827.20400000 36.90620000
828.69100000 37.50900000
829.55900000 38.35430000
830.84900000 39.32010000
830.90900000 41.05310000
831.08900000 40.20650000
831.76500000 41.57600000
832.62500000 42.21980000
834.09700000 42.37930000
834.83600000 39.55710000
834.89200000 41.16920000
834.91600000 41.85430000
835.28600000 40.44320000
835.63700000 38.50820000
836.85700000 37.45880000
837.65700000 36.36960000
839.29600000 35.31970000
840.93400000 34.26980000
842.99200000 33.21940000
846.50400000 31.84480000
850.03200000 30.91350000
851.48800000 30.62960000
